,warehouse,date,holiday,shops_closed,winter_school_holidays,school_holidays,id,orders,year,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,day_num_week_0,day_num_week_1,day_num_week_2,day_num_week_3,day_num_week_4,day_num_week_5,day_num_week_6,holiday_name_1848 Revolution Memorial Day (Extra holiday),holiday_name_2nd Christmas Day,holiday_name_All Saints' Day Holiday,holiday_name_Christmas Eve,holiday_name_Cyrila a Metodej,holiday_name_Day of National Unity,holiday_name_Den boje za svobodu a demokracii,holiday_name_Den ceske statnosti,holiday_name_Den osvobozeni,holiday_name_Den vzniku samostatneho ceskoslovenskeho statu,holiday_name_Easter Monday,holiday_name_Good Friday,holiday_name_Independent Hungary Day,holiday_name_International womens day,holiday_name_Jan Hus,holiday_name_Labour Day,holiday_name_Memorial Day for the Martyrs of Arad,holiday_name_Memorial Day for the Victims of the Communist Dictatorships,holiday_name_Memorial Day for the Victims of the Holocaust,holiday_name_Memorial Day of the Republic,holiday_name_National Defense Day,holiday_name_New Years Day,holiday_name_Peace Festival in Augsburg,holiday_name_Reformation Day,IS_OUTLIER
6974,Budapest_1,2023-03-02,0,0,0,0,Budapest_1_2023-03-02,5844.0,2023,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
6975,Budapest_1,2023-03-03,0,0,0,0,Budapest_1_2023-03-03,6265.0,2023,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
6976,Budapest_1,2023-03-04,0,0,0,0,Budapest_1_2023-03-04,6047.0,2023,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
6977,Budapest_1,2023-03-05,0,0,0,0,Budapest_1_2023-03-05,5635.0,2023,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
6978,Budapest_1,2023-03-06,0,0,0,0,Budapest_1_2023-03-06,5826.0,2023,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
6979,Budapest_1,2023-03-07,0,0,0,0,Budapest_1_2023-03-07,5770.0,2023,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
6980,Budapest_1,2023-03-08,0,0,0,0,Budapest_1_2023-03-08,5782.0,2023,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
6981,Budapest_1,2023-03-09,0,0,0,0,Budapest_1_2023-03-09,5672.0,2023,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
6982,Budapest_1,2023-03-10,0,0,0,0,Budapest_1_2023-03-10,6447.0,2023,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
6983,Budapest_1,2023-03-11,0,0,0,0,Budapest_1_2023-03-11,6182.0,2023,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
6984,Budapest_1,2023-03-12,0,0,0,0,Budapest_1_2023-03-12,5448.0,2023,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
6985,Budapest_1,2023-03-13,0,0,0,0,Budapest_1_2023-03-13,5681.0,2023,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
6986,Budapest_1,2023-03-14,0,0,0,0,Budapest_1_2023-03-14,6922.0,2023,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
6987,Budapest_1,2023-03-16,0,0,0,0,Budapest_1_2023-03-16,6618.0,2023,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
6988,Budapest_1,2023-03-17,0,0,0,0,Budapest_1_2023-03-17,6405.0,2023,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
6989,Budapest_1,2023-03-18,0,0,0,0,Budapest_1_2023-03-18,5634.0,2023,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
6990,Budapest_1,2023-03-19,0,0,0,0,Budapest_1_2023-03-19,5431.0,2023,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
6991,Budapest_1,2023-03-20,0,0,0,0,Budapest_1_2023-03-20,5718.0,2023,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
6992,Budapest_1,2023-03-21,0,0,0,0,Budapest_1_2023-03-21,5656.0,2023,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
6993,Budapest_1,2023-03-22,0,0,0,0,Budapest_1_2023-03-22,5588.0,2023,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
6994,Budapest_1,2023-03-23,0,0,0,0,Budapest_1_2023-03-23,5692.0,2023,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
6995,Budapest_1,2023-03-24,0,0,0,0,Budapest_1_2023-03-24,6217.0,2023,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
6996,Budapest_1,2023-03-25,0,0,0,0,Budapest_1_2023-03-25,5869.0,2023,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
6997,Budapest_1,2023-03-26,0,0,0,0,Budapest_1_2023-03-26,5390.0,2023,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
6998,Budapest_1,2023-03-27,0,0,0,0,Budapest_1_2023-03-27,6034.0,2023,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
6999,Budapest_1,2023-03-28,0,0,0,0,Budapest_1_2023-03-28,5689.0,2023,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
7000,Budapest_1,2023-03-29,0,0,0,0,Budapest_1_2023-03-29,5787.0,2023,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
7001,Budapest_1,2023-03-30,0,0,0,0,Budapest_1_2023-03-30,6004.0,2023,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
7002,Budapest_1,2023-03-31,0,0,0,0,Budapest_1_2023-03-31,6385.0,2023,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
7003,Budapest_1,2023-04-01,0,0,0,0,Budapest_1_2023-04-01,5875.0,2023,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
7004,Budapest_1,2023-04-02,0,0,0,0,Budapest_1_2023-04-02,5525.0,2023,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
7005,Budapest_1,2023-04-03,0,0,0,0,Budapest_1_2023-04-03,5883.0,2023,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
7006,Budapest_1,2023-04-04,0,0,0,0,Budapest_1_2023-04-04,6138.0,2023,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
7007,Budapest_1,2023-04-05,0,0,0,0,Budapest_1_2023-04-05,6579.0,2023,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
7008,Budapest_1,2023-04-06,0,0,1,0,Budapest_1_2023-04-06,7255.0,2023,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
7009,Budapest_1,2023-04-08,1,0,1,0,Budapest_1_2023-04-08,7163.0,2023,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
7010,Budapest_1,2023-04-11,0,0,1,0,Budapest_1_2023-04-11,6990.0,2023,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
7011,Budapest_1,2023-04-12,0,0,0,0,Budapest_1_2023-04-12,5940.0,2023,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
7012,Budapest_1,2023-04-13,0,0,0,0,Budapest_1_2023-04-13,5848.0,2023,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
